"","Gene","p.value","Adjusted.p.value"
"193","hsa-mir-1306:hsa-miR-1306-5p",0.128304993402563,0.995148224725225
"194","hsa-mir-500a:hsa-miR-500a-3p",0.0647360483097003,0.995148224725225
"195","hsa-mir-29b-2:hsa-miR-29b-3p",0.579836440920637,0.995148224725225
"196","hsa-mir-548o-2:hsa-miR-548o-3p",0.125795349732483,0.995148224725225
"197","hsa-mir-548c:hsa-miR-548c-5p",0.561487022214639,0.995148224725225
"198","hsa-mir-548h-4:hsa-miR-548h-5p",0.442173084127388,0.995148224725225
"199","hsa-mir-3615:hsa-miR-3615",4.58614574453594e-05,0.0226096985205622
"200","hsa-mir-4746:hsa-miR-4746-5p",0.00256015423619146,0.995148224725225
"201","hsa-mir-194-2:hsa-miR-194-5p",0.0121789991981422,0.995148224725225
"202","hsa-mir-548am:hsa-miR-548o-5p",0.546303591805282,0.995148224725225
"203","hsa-mir-500b:hsa-miR-500a-5p",0.0866525943303663,0.995148224725225
"204","hsa-mir-30c-1:hsa-miR-30c-1-3p",0.0156956024129336,0.995148224725225
"205","hsa-mir-574:hsa-miR-574-3p",0.520647310857656,0.995148224725225
"206","hsa-mir-210:hsa-miR-210",0.489699956817715,0.995148224725225
"207","hsa-mir-548am:hsa-miR-548c-5p",0.546303591805282,0.995148224725225
"208","hsa-mir-451a:hsa-miR-451a",0.403762057687172,0.995148224725225
"209","hsa-mir-500a:hsa-miR-500b",0.126555244558786,0.995148224725225
"210","hsa-mir-1301:hsa-miR-1301",0.440489936123609,0.995148224725225
"211","hsa-mir-769:hsa-miR-769-5p",0.00838275192552207,0.995148224725225
"212","hsa-mir-584:hsa-miR-584-5p",0.420115836499298,0.995148224725225
"213","hsa-mir-3127:hsa-miR-3127-3p",3.01721921264706e-06,0.00150860960632353
"214","hsa-mir-548aa-1:hsa-miR-548t-3p",0.632342292749018,0.995148224725225
"215","hsa-mir-100:hsa-miR-100-5p",0.907092890625045,0.995148224725225
"216","hsa-mir-130b:hsa-miR-130b-3p",0.0356360956779599,0.995148224725225
